Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Mail::CommonDateField,default,"","",DateTime,"    def default
      date_time
    end
",""
Mail::CommonDateField,element,"","",Mail::DateTimeElement,"    def element
      @element ||= Mail::DateTimeElement.new(value)
    end
",""
Mail::CommonDateField,do_encode,"","",String,"      def do_encode
        ""#{name}: #{value}\r\n""
      end
",""
Mail::CommonDateField,do_decode,"","",String,"      def do_decode
        value.to_s
      end
",""
Mail::Matchers,any_attachment,"","",Mail::Matchers::AnyAttachmentMatcher,"    def any_attachment
      AnyAttachmentMatcher.new
    end
",""
Mail::Matchers,an_attachment_with_filename,filename,"filename => String
",Mail::Matchers::AttachmentFilenameMatcher,"    def an_attachment_with_filename(filename)
      AttachmentFilenameMatcher.new(filename)
    end
",""
Mail::Matchers::AnyAttachmentMatcher,===,other,"other => Mail::Part
",true,"      def ===(other)
        other.attachment?
      end
",""
Mail::Matchers::AttachmentFilenameMatcher,initialize,filename,"filename => String
",String,"      def initialize(filename)
        @filename = filename
      end
",""
Mail::Matchers::AttachmentFilenameMatcher,===,other,"other => Mail::Part
",(false or true),"      def ===(other)
        other.attachment? && other.filename == filename
      end
",""
Mail::Matchers,have_sent_email,"","",Mail::Matchers::HasSentEmailMatcher,"    def have_sent_email
      HasSentEmailMatcher.new(self)
    end
",""
Mail::Matchers::HasSentEmailMatcher,initialize,_context,"_context => (RSpec::ExampleGroups::HaveSentEmail::WithAHugeChainOfModifiers or RSpec::ExampleGroups::HaveSentEmail::WithBcc::AndAMatchingRecipient or RSpec::ExampleGroups::HaveSentEmail::WithBcc::AndANonMatchingRecipient or RSpec::ExampleGroups::HaveSentEmail::WithCc::AndAMatchingRecipient or RSpec::ExampleGroups::HaveSentEmail::WithCc::AndANonMatchingRecipient or RSpec::ExampleGroups::HaveSentEmail::WithFrom::AndAMatchingSender or RSpec::ExampleGroups::HaveSentEmail::WithFrom::AndANonMatchingSender or RSpec::ExampleGroups::HaveSentEmail::WithHtmlMail::WhenHtmlMailHasBeenSent::WithHtmlPart::AndAMatchingHtmlPartBody or RSpec::ExampleGroups::HaveSentEmail::WithHtmlMail::WhenHtmlMailHasBeenSent::WithHtmlPart::AndANonMatchingHtmlPartBody or RSpec::ExampleGroups::HaveSentEmail::WithHtmlMail::WhenHtmlMailHasBeenSent::WithTextPart::AndAMatchingTextPartBody or RSpec::ExampleGroups::HaveSentEmail::WithHtmlMail::WhenHtmlMailHasBeenSent::WithTextPart::AndANonMatchingTextPartBody or RSpec::ExampleGroups::HaveSentEmail::WithMatchingBody::AndAMatchingBody or RSpec::ExampleGroups::HaveSentEmail::WithMatchingBody::AndANonMatchingBody or RSpec::ExampleGroups::HaveSentEmail::WithSubject::AndAMatchingSubject or RSpec::ExampleGroups::HaveSentEmail::WithSubject::AndANonMatchingSubject or RSpec::ExampleGroups::HaveSentEmail::WithSubjectMatching::AndAMatchingSubject or RSpec::ExampleGroups::HaveSentEmail::WithSubjectMatching::AndANonMatchingSubject or RSpec::ExampleGroups::HaveSentEmail::WithTo::AndAMatchingRecipient or RSpec::ExampleGroups::HaveSentEmail::WithTo::AndANonMatchingRecipient or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndAnyAttachments or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::AnyAttachmentPassed or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::ArrayOfAttachmentsPassed or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::AttachmentOrderIsImportant or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::CeMatching or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::ChainingAttachmentMatching or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::MatchingByFilename or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndMatchingAttachments::SingleAttachmentPassed or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndNoAttachments or RSpec::ExampleGroups::HaveSentEmail::WithWithAttachments::AndNonMatchingAttachments or RSpec::ExampleGroups::HaveSentEmail::WithWithBody::AndAMatchingBody or RSpec::ExampleGroups::HaveSentEmail::WithWithBody::AndANonMatchingBody or RSpec::ExampleGroups::HaveSentEmail::WithoutAnyModifiers::WhenEMailHasBeenSent or RSpec::ExampleGroups::HaveSentEmail::WithoutAnyModifiers::WhenNoEMailHasBeenSent)
",nil,"      def initialize(_context)
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches?,subject,"subject => String
",(false or true),"      def matches?(subject)
        matching_deliveries = filter_matched_deliveries(Mail::TestMailer.deliveries)
        !(matching_deliveries.empty?)
      end
",""
Mail::Matchers::HasSentEmailMatcher,from,sender,"sender => String
",Mail::Matchers::HasSentEmailMatcher,"      def from(sender)
        @sender = sender
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,to,recipient_or_list,"recipient_or_list => (Array<String> or String)
",Mail::Matchers::HasSentEmailMatcher,"      def to(recipient_or_list)
        @recipients ||= []

        if recipient_or_list.kind_of?(Array)
          @recipients += recipient_or_list
        else
          @recipients << recipient_or_list
        end
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,cc,recipient_or_list,"recipient_or_list => (Array<String> or String)
",Mail::Matchers::HasSentEmailMatcher,"      def cc(recipient_or_list)
        @copy_recipients ||= []

        if recipient_or_list.kind_of?(Array)
          @copy_recipients += recipient_or_list
        else
          @copy_recipients << recipient_or_list
        end
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,bcc,recipient_or_list,"recipient_or_list => (Array<String> or String)
",Mail::Matchers::HasSentEmailMatcher,"      def bcc(recipient_or_list)
        @blind_copy_recipients ||= []
        @blind_copy_recipients.concat(Array(recipient_or_list))
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_attachments,attachments,"attachments => (Array<Mail::Matchers::AnyAttachmentMatcher> or Array<Mail::Part> or Mail::Matchers::AttachmentFilenameMatcher or Mail::Part or String)
",Mail::Matchers::HasSentEmailMatcher,"      def with_attachments(attachments)
        @attachments ||= []
        @attachments.concat(Array(attachments))
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_no_attachments,"","",Mail::Matchers::HasSentEmailMatcher,"      def with_no_attachments
        @having_attachments = false
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_any_attachments,"","",Mail::Matchers::HasSentEmailMatcher,"      def with_any_attachments
        @having_attachments = true
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_subject,subject,"subject => String
",Mail::Matchers::HasSentEmailMatcher,"      def with_subject(subject)
        @subject = subject
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,matching_subject,subject_matcher,"subject_matcher => Regexp
",Mail::Matchers::HasSentEmailMatcher,"      def matching_subject(subject_matcher)
        @subject_matcher = subject_matcher
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_body,body,"body => String
",Mail::Matchers::HasSentEmailMatcher,"      def with_body(body)
        @body = body
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,matching_body,body_matcher,"body_matcher => Regexp
",Mail::Matchers::HasSentEmailMatcher,"      def matching_body(body_matcher)
        @body_matcher = body_matcher
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_html,body,"body => String
",Mail::Matchers::HasSentEmailMatcher,"      def with_html(body)
        @html_part_body = body
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,with_text,body,"body => String
",Mail::Matchers::HasSentEmailMatcher,"      def with_text(body)
        @text_part_body = body
        self
      end
",""
Mail::Matchers::HasSentEmailMatcher,description,"","",String,"      def description
        result = ""send a matching email""
        result
      end
",""
Mail::Matchers::HasSentEmailMatcher,filter_matched_deliveries,deliveries,"deliveries => (Array<%bot> or Array<Mail::Message>)
",(Array<%bot> or Array<Mail::Message>),"      def filter_matched_deliveries(deliveries)
        candidate_deliveries = deliveries
        modifiers =
          %w(sender recipients copy_recipients blind_copy_recipients subject
          subject_matcher body body_matcher html_part_body text_part_body  having_attachments attachments)
        modifiers.each do |modifier_name|
          next unless instance_variable_defined?(""@#{modifier_name}"")
          candidate_deliveries = candidate_deliveries.select{|matching_delivery| self.send(""matches_on_#{modifier_name}?"", matching_delivery)}
        end

        candidate_deliveries
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_sender?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_sender?(delivery)
        delivery.from.include?(@sender)
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_recipients?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_recipients?(delivery)
        @recipients.all? {|recipient| delivery.to.include?(recipient) }
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_copy_recipients?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_copy_recipients?(delivery)
        @copy_recipients.all? {|recipient| delivery.cc.include?(recipient) }
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_blind_copy_recipients?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_blind_copy_recipients?(delivery)
        @blind_copy_recipients.all? {|recipient| delivery.bcc.include?(recipient) }
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_subject?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_subject?(delivery)
        delivery.subject == @subject
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_subject_matcher?,delivery,"delivery => Mail::Message
",MatchData,"      def matches_on_subject_matcher?(delivery)
        @subject_matcher.match delivery.subject
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_having_attachments?,delivery,"delivery => Mail::Message
",true,"      def matches_on_having_attachments?(delivery)
        @having_attachments && delivery.attachments.any? ||
          (!@having_attachments && delivery.attachments.none?)
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_attachments?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_attachments?(delivery)
        @attachments.each_with_index.inject( true ) do |sent_attachments, (attachment, index)|
          sent_attachments &&= (attachment === delivery.attachments[index])
        end
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_body?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_body?(delivery)
        delivery.body == @body
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_body_matcher?,delivery,"delivery => Mail::Message
",MatchData,"      def matches_on_body_matcher?(delivery)
        @body_matcher.match delivery.body.raw_source
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_html_part_body?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_html_part_body?(delivery)
        delivery.html_part.body == @html_part_body
      end
",""
Mail::Matchers::HasSentEmailMatcher,matches_on_text_part_body?,delivery,"delivery => Mail::Message
",(false or true),"      def matches_on_text_part_body?(delivery)
        delivery.text_part.body == @text_part_body
      end
",""
